,mp,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,+/-,ts%,efg%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ortg,drtg,mp_max,mp_max,fg_max,fga_max,fg%_max,3p_max,3pa_max,3p%_max,ft_max,fta_max,ft%_max,orb_max,drb_max,trb_max,ast_max,stl_max,blk_max,tov_max,pf_max,pts_max,+/-_max,ts%_max,efg%_max,3par_max,ftr_max,orb%_max,drb%_max,trb%_max,ast%_max,stl%_max,blk%_max,tov%_max,usg%_max,ortg_max,drtg_max,TEAM,Final,home,index_opp,mp_opp,mp_opp,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,+/-_opp,ts%_opp,efg%_opp,3par_opp,ftr_opp,orb%_opp,drb%_opp,trb%_opp,ast%_opp,stl%_opp,blk%_opp,tov%_opp,usg%_opp,ortg_opp,drtg_opp,mp_max_opp,mp_max_opp,fg_max_opp,fga_max_opp,fg%_max_opp,3p_max_opp,3pa_max_opp,3p%_max_opp,ft_max_opp,fta_max_opp,ft%_max_opp,orb_max_opp,drb_max_opp,trb_max_opp,ast_max_opp,stl_max_opp,blk_max_opp,tov_max_opp,pf_max_opp,pts_max_opp,+/-_max_opp,ts%_max_opp,efg%_max_opp,3par_max_opp,ftr_max_opp,orb%_max_opp,drb%_max_opp,trb%_max_opp,ast%_max_opp,stl%_max_opp,blk%_max_opp,tov%_max_opp,usg%_max_opp,ortg_max_opp,drtg_max_opp,TEAM_opp,Final_opp,home_opp,season,date,won
1631,240.0,240.0,40.0,84.0,0.476,6.0,23.0,0.261,22.0,23.0,0.957,9.0,31.0,40.0,22.0,3.0,4.0,8.0,20.0,108.0,,0.574,0.512,0.274,0.274,24.3,77.5,51.9,55.0,3.3,11.1,7.8,100.0,119.8,139.8,,,12.0,16.0,1.0,2.0,6.0,1.0,9.0,9.0,1.0,5.0,7.0,12.0,8.0,1.0,3.0,3.0,6.0,35.0,4.0,1.5,1.5,1.0,0.563,21.7,30.0,26.0,36.3,2.7,11.3,75.0,35.5,300.0,147.0,MIN,108,1,0,240.0,240.0,41.0,83.0,0.494,22.0,47.0,0.468,22.0,29.0,0.759,9.0,28.0,37.0,25.0,1.0,4.0,6.0,23.0,126.0,,0.658,0.627,0.566,0.349,22.5,75.7,48.1,61.0,1.1,6.6,5.9,100.0,139.8,119.8,,,10.0,20.0,0.75,6.0,10.0,0.75,8.0,9.0,1.0,3.0,9.0,12.0,13.0,1.0,1.0,2.0,4.0,34.0,22.0,1.025,1.125,1.0,0.857,17.5,45.4,29.1,63.1,1.6,3.1,25.0,32.9,187.0,126.0,HOU,126,0,2018,2018-02-13,False
1632,240.0,240.0,38.0,81.0,0.469,11.0,32.0,0.344,22.0,25.0,0.88,14.0,33.0,47.0,28.0,5.0,1.0,10.0,23.0,109.0,,0.592,0.537,0.395,0.309,35.0,82.5,58.8,73.7,5.8,3.3,9.8,100.0,126.7,116.2,,,11.0,20.0,0.75,5.0,10.0,0.5,6.0,6.0,1.0,6.0,8.0,12.0,11.0,2.0,1.0,3.0,5.0,31.0,22.0,0.868,0.75,1.0,1.0,18.1,32.9,24.7,52.7,4.0,4.3,100.0,30.9,161.0,124.0,GSW,109,0,1,240.0,240.0,30.0,75.0,0.4,13.0,45.0,0.289,27.0,34.0,0.794,7.0,26.0,33.0,18.0,4.0,2.0,7.0,18.0,100.0,,0.556,0.487,0.6,0.453,17.5,65.0,41.3,60.0,4.6,4.1,7.2,100.0,116.2,126.7,,,11.0,23.0,1.0,4.0,10.0,0.5,14.0,17.0,1.0,3.0,11.0,11.0,4.0,2.0,2.0,3.0,4.0,40.0,11.0,0.798,1.0,1.0,2.0,15.0,32.7,16.3,40.0,4.4,4.9,16.7,41.0,172.0,135.0,DAL,100,1,2022,2022-05-22,True
1633,240.0,240.0,30.0,75.0,0.4,13.0,45.0,0.289,27.0,34.0,0.794,7.0,26.0,33.0,18.0,4.0,2.0,7.0,18.0,100.0,,0.556,0.487,0.6,0.453,17.5,65.0,41.3,60.0,4.6,4.1,7.2,100.0,116.2,126.7,,,11.0,23.0,1.0,4.0,10.0,0.5,14.0,17.0,1.0,3.0,11.0,11.0,4.0,2.0,2.0,3.0,4.0,40.0,11.0,0.798,1.0,1.0,2.0,15.0,32.7,16.3,40.0,4.4,4.9,16.7,41.0,172.0,135.0,DAL,100,1,0,240.0,240.0,38.0,81.0,0.469,11.0,32.0,0.344,22.0,25.0,0.88,14.0,33.0,47.0,28.0,5.0,1.0,10.0,23.0,109.0,,0.592,0.537,0.395,0.309,35.0,82.5,58.8,73.7,5.8,3.3,9.8,100.0,126.7,116.2,,,11.0,20.0,0.75,5.0,10.0,0.5,6.0,6.0,1.0,6.0,8.0,12.0,11.0,2.0,1.0,3.0,5.0,31.0,22.0,0.868,0.75,1.0,1.0,18.1,32.9,24.7,52.7,4.0,4.3,100.0,30.9,161.0,124.0,GSW,109,0,2022,2022-05-22,False
1634,240.0,240.0,40.0,87.0,0.46,13.0,34.0,0.382,17.0,26.0,0.654,13.0,30.0,43.0,29.0,8.0,1.0,14.0,24.0,110.0,,0.559,0.534,0.391,0.299,25.5,78.9,48.3,72.5,8.1,1.9,12.5,100.0,111.5,106.4,,,6.0,15.0,0.75,3.0,9.0,1.0,5.0,7.0,1.0,3.0,8.0,9.0,10.0,4.0,1.0,3.0,4.0,20.0,14.0,0.833,0.833,1.0,0.75,22.5,34.0,17.2,53.4,7.0,7.4,23.3,40.8,173.0,114.0,BRK,110,0,1,240.0,240.0,37.0,80.0,0.463,11.0,28.0,0.393,20.0,26.0,0.769,8.0,38.0,46.0,21.0,6.0,3.0,18.0,25.0,105.0,,0.574,0.531,0.35,0.325,21.1,74.5,51.7,56.8,6.1,5.7,16.4,100.0,106.4,111.5,,,14.0,26.0,1.0,3.0,5.0,1.0,6.0,8.0,1.0,2.0,8.0,10.0,7.0,3.0,1.0,3.0,6.0,34.0,18.0,0.798,1.0,0.75,2.0,17.1,50.9,36.5,66.9,4.6,6.1,40.3,41.9,158.0,120.0,ATL,105,1,2018,2018-01-12,True
1635,240.0,240.0,37.0,80.0,0.463,11.0,28.0,0.393,20.0,26.0,0.769,8.0,38.0,46.0,21.0,6.0,3.0,18.0,25.0,105.0,,0.574,0.531,0.35,0.325,21.1,74.5,51.7,56.8,6.1,5.7,16.4,100.0,106.4,111.5,,,14.0,26.0,1.0,3.0,5.0,1.0,6.0,8.0,1.0,2.0,8.0,10.0,7.0,3.0,1.0,3.0,6.0,34.0,18.0,0.798,1.0,0.75,2.0,17.1,50.9,36.5,66.9,4.6,6.1,40.3,41.9,158.0,120.0,ATL,105,1,0,240.0,240.0,40.0,87.0,0.46,13.0,34.0,0.382,17.0,26.0,0.654,13.0,30.0,43.0,29.0,8.0,1.0,14.0,24.0,110.0,,0.559,0.534,0.391,0.299,25.5,78.9,48.3,72.5,8.1,1.9,12.5,100.0,111.5,106.4,,,6.0,15.0,0.75,3.0,9.0,1.0,5.0,7.0,1.0,3.0,8.0,9.0,10.0,4.0,1.0,3.0,4.0,20.0,14.0,0.833,0.833,1.0,0.75,22.5,34.0,17.2,53.4,7.0,7.4,23.3,40.8,173.0,114.0,BRK,110,0,2018,2018-01-12,False
1636,240.0,240.0,36.0,85.0,0.424,13.0,39.0,0.333,23.0,29.0,0.793,10.0,29.0,39.0,26.0,8.0,5.0,8.0,14.0,108.0,,0.552,0.5,0.459,0.341,21.7,70.7,44.8,72.2,8.6,9.6,7.6,100.0,116.1,108.5,,,8.0,16.0,0.538,5.0,12.0,0.5,9.0,11.0,1.0,4.0,7.0,11.0,6.0,2.0,4.0,2.0,3.0,25.0,11.0,0.667,0.667,1.0,0.688,9.6,36.1,17.0,43.7,6.3,12.3,12.6,25.2,148.0,118.0,MIA,108,0,1,240.0,240.0,41.0,86.0,0.477,7.0,34.0,0.206,12.0,20.0,0.6,12.0,36.0,48.0,20.0,6.0,4.0,13.0,21.0,101.0,,0.533,0.517,0.395,0.233,29.3,78.3,55.2,48.8,6.4,8.7,12.1,100.0,108.5,116.1,,,11.0,23.0,1.0,4.0,11.0,0.364,5.0,8.0,1.0,5.0,9.0,14.0,7.0,1.0,2.0,5.0,5.0,26.0,6.0,1.0,1.0,1.0,1.333,17.4,27.9,23.0,30.2,4.9,7.3,29.6,33.1,207.0,120.0,NYK,101,1,2023,2023-04-30,True
1637,240.0,240.0,41.0,86.0,0.477,7.0,34.0,0.206,12.0,20.0,0.6,12.0,36.0,48.0,20.0,6.0,4.0,13.0,21.0,101.0,,0.533,0.517,0.395,0.233,29.3,78.3,55.2,48.8,6.4,8.7,12.1,100.0,108.5,116.1,,,11.0,23.0,1.0,4.0,11.0,0.364,5.0,8.0,1.0,5.0,9.0,14.0,7.0,1.0,2.0,5.0,5.0,26.0,6.0,1.0,1.0,1.0,1.333,17.4,27.9,23.0,30.2,4.9,7.3,29.6,33.1,207.0,120.0,NYK,101,1,0,240.0,240.0,36.0,85.0,0.424,13.0,39.0,0.333,23.0,29.0,0.793,10.0,29.0,39.0,26.0,8.0,5.0,8.0,14.0,108.0,,0.552,0.5,0.459,0.341,21.7,70.7,44.8,72.2,8.6,9.6,7.6,100.0,116.1,108.5,,,8.0,16.0,0.538,5.0,12.0,0.5,9.0,11.0,1.0,4.0,7.0,11.0,6.0,2.0,4.0,2.0,3.0,25.0,11.0,0.667,0.667,1.0,0.688,9.6,36.1,17.0,43.7,6.3,12.3,12.6,25.2,148.0,118.0,MIA,108,0,2023,2023-04-30,False
1638,240.0,240.0,44.0,90.0,0.489,11.0,26.0,0.423,8.0,13.0,0.615,8.0,29.0,37.0,23.0,11.0,4.0,10.0,12.0,107.0,,0.559,0.55,0.289,0.144,17.8,78.4,45.1,52.3,11.4,6.8,9.5,100.0,110.8,103.6,,,13.0,20.0,0.733,6.0,9.0,1.0,5.0,6.0,0.833,4.0,8.0,12.0,6.0,5.0,2.0,3.0,2.0,31.0,15.0,0.907,0.933,0.6,0.667,13.3,35.9,21.9,44.2,8.8,5.2,34.0,29.6,225.0,112.0,SAS,107,0,1,240.0,240.0,40.0,82.0,0.488,8.0,23.0,0.348,12.0,16.0,0.75,8.0,37.0,45.0,19.0,6.0,1.0,18.0,14.0,100.0,,0.562,0.537,0.28,0.195,21.6,82.2,54.9,47.5,6.2,1.6,16.8,100.0,103.6,110.8,,,8.0,13.0,0.75,2.0,8.0,1.0,6.0,8.0,1.0,3.0,7.0,9.0,10.0,1.0,1.0,4.0,5.0,22.0,9.0,0.75,0.75,0.667,1.0,18.1,25.6,21.7,49.7,4.7,3.9,30.8,27.4,146.0,115.0,SAC,100,1,2018,2018-01-08,True
1639,240.0,240.0,40.0,82.0,0.488,8.0,23.0,0.348,12.0,16.0,0.75,8.0,37.0,45.0,19.0,6.0,1.0,18.0,14.0,100.0,,0.562,0.537,0.28,0.195,21.6,82.2,54.9,47.5,6.2,1.6,16.8,100.0,103.6,110.8,,,8.0,13.0,0.75,2.0,8.0,1.0,6.0,8.0,1.0,3.0,7.0,9.0,10.0,1.0,1.0,4.0,5.0,22.0,9.0,0.75,0.75,0.667,1.0,18.1,25.6,21.7,49.7,4.7,3.9,30.8,27.4,146.0,115.0,SAC,100,1,0,240.0,240.0,44.0,90.0,0.489,11.0,26.0,0.423,8.0,13.0,0.615,8.0,29.0,37.0,23.0,11.0,4.0,10.0,12.0,107.0,,0.559,0.55,0.289,0.144,17.8,78.4,45.1,52.3,11.4,6.8,9.5,100.0,110.8,103.6,,,13.0,20.0,0.733,6.0,9.0,1.0,5.0,6.0,0.833,4.0,8.0,12.0,6.0,5.0,2.0,3.0,2.0,31.0,15.0,0.907,0.933,0.6,0.667,13.3,35.9,21.9,44.2,8.8,5.2,34.0,29.6,225.0,112.0,SAS,107,0,2018,2018-01-08,False
1640,240.0,240.0,44.0,81.0,0.543,12.0,25.0,0.48,7.0,10.0,0.7,7.0,26.0,33.0,32.0,3.0,5.0,17.0,20.0,107.0,,0.626,0.617,0.309,0.123,20.6,68.4,45.8,72.7,3.2,7.7,16.6,100.0,115.2,136.8,,,7.0,13.0,1.0,5.0,9.0,1.0,2.0,3.0,1.0,5.0,9.0,14.0,10.0,1.0,2.0,4.0,5.0,17.0,0.0,1.0,1.0,1.0,0.667,24.2,39.0,32.0,87.2,3.7,10.6,100.0,40.7,226.0,143.0,NYK,107,0,1,240.0,240.0,51.0,91.0,0.56,10.0,26.0,0.385,15.0,21.0,0.714,12.0,27.0,39.0,31.0,10.0,3.0,6.0,18.0,127.0,,0.633,0.615,0.286,0.231,31.6,79.4,54.2,60.8,10.8,5.4,5.6,100.0,136.8,115.2,,,12.0,19.0,1.0,4.0,6.0,1.0,5.0,6.0,0.833,4.0,8.0,12.0,10.0,3.0,2.0,2.0,4.0,29.0,27.0,1.5,1.5,1.0,0.444,13.8,38.3,21.9,35.7,4.6,5.4,100.0,44.4,300.0,123.0,LAL,127,1,2018,2018-01-21,False
1641,240.0,240.0,51.0,91.0,0.56,10.0,26.0,0.385,15.0,21.0,0.714,12.0,27.0,39.0,31.0,10.0,3.0,6.0,18.0,127.0,,0.633,0.615,0.286,0.231,31.6,79.4,54.2,60.8,10.8,5.4,5.6,100.0,136.8,115.2,,,12.0,19.0,1.0,4.0,6.0,1.0,5.0,6.0,0.833,4.0,8.0,12.0,10.0,3.0,2.0,2.0,4.0,29.0,27.0,1.5,1.5,1.0,0.444,13.8,38.3,21.9,35.7,4.6,5.4,100.0,44.4,300.0,123.0,LAL,127,1,0,240.0,240.0,44.0,81.0,0.543,12.0,25.0,0.48,7.0,10.0,0.7,7.0,26.0,33.0,32.0,3.0,5.0,17.0,20.0,107.0,,0.626,0.617,0.309,0.123,20.6,68.4,45.8,72.7,3.2,7.7,16.6,100.0,115.2,136.8,,,7.0,13.0,1.0,5.0,9.0,1.0,2.0,3.0,1.0,5.0,9.0,14.0,10.0,1.0,2.0,4.0,5.0,17.0,0.0,1.0,1.0,1.0,0.667,24.2,39.0,32.0,87.2,3.7,10.6,100.0,40.7,226.0,143.0,NYK,107,0,2018,2018-01-21,True
1642,240.0,240.0,37.0,85.0,0.435,10.0,33.0,0.303,22.0,27.0,0.815,14.0,31.0,45.0,15.0,7.0,4.0,16.0,26.0,106.0,,0.547,0.494,0.388,0.318,31.8,72.1,51.7,40.5,7.5,11.8,14.2,100.0,113.2,119.6,,,9.0,23.0,0.833,4.0,7.0,1.0,9.0,9.0,1.0,5.0,7.0,10.0,4.0,2.0,1.0,4.0,6.0,23.0,4.0,0.935,0.9,0.833,0.818,35.9,29.9,18.1,24.2,6.4,43.7,100.0,28.5,184.0,130.0,BOS,106,0,1,240.0,240.0,34.0,77.0,0.442,15.0,43.0,0.349,29.0,39.0,0.744,12.0,30.0,42.0,22.0,8.0,5.0,12.0,19.0,112.0,,0.595,0.539,0.558,0.506,27.9,68.2,48.3,64.7,8.5,9.6,11.3,100.0,119.6,113.2,,,6.0,12.0,0.667,5.0,11.0,1.0,11.0,18.0,1.0,3.0,9.0,12.0,8.0,2.0,2.0,3.0,4.0,21.0,13.0,0.8,0.833,0.917,1.5,10.9,31.0,20.9,42.7,3.6,6.0,25.0,29.9,161.0,123.0,MIA,112,1,2020,2020-08-04,False
1643,240.0,240.0,34.0,77.0,0.442,15.0,43.0,0.349,29.0,39.0,0.744,12.0,30.0,42.0,22.0,8.0,5.0,12.0,19.0,112.0,,0.595,0.539,0.558,0.506,27.9,68.2,48.3,64.7,8.5,9.6,11.3,100.0,119.6,113.2,,,6.0,12.0,0.667,5.0,11.0,1.0,11.0,18.0,1.0,3.0,9.0,12.0,8.0,2.0,2.0,3.0,4.0,21.0,13.0,0.8,0.833,0.917,1.5,10.9,31.0,20.9,42.7,3.6,6.0,25.0,29.9,161.0,123.0,MIA,112,1,0,240.0,240.0,37.0,85.0,0.435,10.0,33.0,0.303,22.0,27.0,0.815,14.0,31.0,45.0,15.0,7.0,4.0,16.0,26.0,106.0,,0.547,0.494,0.388,0.318,31.8,72.1,51.7,40.5,7.5,11.8,14.2,100.0,113.2,119.6,,,9.0,23.0,0.833,4.0,7.0,1.0,9.0,9.0,1.0,5.0,7.0,10.0,4.0,2.0,1.0,4.0,6.0,23.0,4.0,0.935,0.9,0.833,0.818,35.9,29.9,18.1,24.2,6.4,43.7,100.0,28.5,184.0,130.0,BOS,106,0,2020,2020-08-04,True
1644,240.0,240.0,45.0,100.0,0.45,20.0,51.0,0.392,17.0,18.0,0.944,13.0,29.0,42.0,17.0,13.0,7.0,11.0,19.0,127.0,,0.588,0.55,0.51,0.18,27.7,59.2,43.8,37.8,13.0,12.1,9.2,100.0,126.9,100.9,,,13.0,26.0,0.667,8.0,13.0,1.0,6.0,6.0,1.0,5.0,7.0,11.0,11.0,5.0,2.0,3.0,4.0,36.0,23.0,0.722,0.722,0.714,0.462,14.9,29.0,18.0,45.8,7.0,5.8,33.3,36.9,145.0,113.0,HOU,127,0,1,240.0,240.0,39.0,91.0,0.429,11.0,33.0,0.333,12.0,20.0,0.6,20.0,34.0,54.0,21.0,5.0,6.0,22.0,22.0,101.0,,0.506,0.489,0.363,0.22,40.8,72.3,56.3,53.8,5.0,12.2,18.1,100.0,100.9,126.9,,,8.0,17.0,0.857,3.0,10.0,1.0,4.0,5.0,1.0,4.0,7.0,10.0,6.0,3.0,2.0,6.0,4.0,20.0,4.0,1.071,1.071,0.8,1.0,17.1,30.2,20.3,29.6,4.5,8.2,38.5,34.8,143.0,133.0,SAC,101,1,2019,2019-02-06,True
1645,240.0,240.0,39.0,91.0,0.429,11.0,33.0,0.333,12.0,20.0,0.6,20.0,34.0,54.0,21.0,5.0,6.0,22.0,22.0,101.0,,0.506,0.489,0.363,0.22,40.8,72.3,56.3,53.8,5.0,12.2,18.1,100.0,100.9,126.9,,,8.0,17.0,0.857,3.0,10.0,1.0,4.0,5.0,1.0,4.0,7.0,10.0,6.0,3.0,2.0,6.0,4.0,20.0,4.0,1.071,1.071,0.8,1.0,17.1,30.2,20.3,29.6,4.5,8.2,38.5,34.8,143.0,133.0,SAC,101,1,0,240.0,240.0,45.0,100.0,0.45,20.0,51.0,0.392,17.0,18.0,0.944,13.0,29.0,42.0,17.0,13.0,7.0,11.0,19.0,127.0,,0.588,0.55,0.51,0.18,27.7,59.2,43.8,37.8,13.0,12.1,9.2,100.0,126.9,100.9,,,13.0,26.0,0.667,8.0,13.0,1.0,6.0,6.0,1.0,5.0,7.0,11.0,11.0,5.0,2.0,3.0,4.0,36.0,23.0,0.722,0.722,0.714,0.462,14.9,29.0,18.0,45.8,7.0,5.8,33.3,36.9,145.0,113.0,HOU,127,0,2019,2019-02-06,False
1646,240.0,240.0,33.0,77.0,0.429,13.0,34.0,0.382,20.0,28.0,0.714,7.0,36.0,43.0,20.0,3.0,3.0,7.0,10.0,99.0,,0.554,0.513,0.442,0.364,15.9,73.5,46.2,60.6,3.5,5.6,7.3,100.0,114.7,110.1,,,10.0,18.0,0.667,5.0,10.0,0.833,11.0,14.0,1.0,3.0,9.0,12.0,9.0,2.0,3.0,2.0,3.0,36.0,16.0,0.745,0.694,1.0,0.778,9.4,37.6,19.8,52.1,3.5,7.3,66.7,31.6,153.0,120.0,DAL,99,0,1,240.0,240.0,35.0,86.0,0.407,13.0,32.0,0.406,12.0,16.0,0.75,13.0,37.0,50.0,24.0,4.0,6.0,7.0,21.0,95.0,,0.511,0.483,0.372,0.186,26.5,84.1,53.8,68.6,4.6,14.0,7.0,100.0,110.1,114.7,,,9.0,20.0,1.0,5.0,7.0,0.714,7.0,10.0,1.0,7.0,13.0,20.0,10.0,2.0,2.0,2.0,4.0,22.0,8.0,1.0,1.0,0.833,0.5,22.1,45.6,33.2,52.7,6.2,11.7,100.0,40.8,200.0,123.0,PHO,95,1,2023,2023-01-26,True
1647,240.0,240.0,35.0,86.0,0.407,13.0,32.0,0.406,12.0,16.0,0.75,13.0,37.0,50.0,24.0,4.0,6.0,7.0,21.0,95.0,,0.511,0.483,0.372,0.186,26.5,84.1,53.8,68.6,4.6,14.0,7.0,100.0,110.1,114.7,,,9.0,20.0,1.0,5.0,7.0,0.714,7.0,10.0,1.0,7.0,13.0,20.0,10.0,2.0,2.0,2.0,4.0,22.0,8.0,1.0,1.0,0.833,0.5,22.1,45.6,33.2,52.7,6.2,11.7,100.0,40.8,200.0,123.0,PHO,95,1,0,240.0,240.0,33.0,77.0,0.429,13.0,34.0,0.382,20.0,28.0,0.714,7.0,36.0,43.0,20.0,3.0,3.0,7.0,10.0,99.0,,0.554,0.513,0.442,0.364,15.9,73.5,46.2,60.6,3.5,5.6,7.3,100.0,114.7,110.1,,,10.0,18.0,0.667,5.0,10.0,0.833,11.0,14.0,1.0,3.0,9.0,12.0,9.0,2.0,3.0,2.0,3.0,36.0,16.0,0.745,0.694,1.0,0.778,9.4,37.6,19.8,52.1,3.5,7.3,66.7,31.6,153.0,120.0,DAL,99,0,2023,2023-01-26,False
1648,240.0,240.0,43.0,90.0,0.478,13.0,37.0,0.351,18.0,19.0,0.947,8.0,33.0,41.0,24.0,8.0,7.0,16.0,24.0,117.0,,0.595,0.55,0.411,0.211,18.2,71.7,45.6,55.8,7.8,11.7,14.0,100.0,113.8,119.7,,,17.0,27.0,1.0,6.0,14.0,0.429,10.0,10.0,1.0,3.0,9.0,12.0,7.0,3.0,4.0,7.0,5.0,50.0,9.0,1.0,1.0,1.0,2.0,8.5,30.0,19.2,36.6,7.9,8.3,34.7,39.9,230.0,130.0,GSW,117,0,1,240.0,240.0,45.0,93.0,0.484,12.0,33.0,0.364,21.0,24.0,0.875,13.0,36.0,49.0,20.0,9.0,0.0,13.0,18.0,123.0,,0.594,0.548,0.355,0.258,28.3,81.8,54.4,44.4,8.8,0.0,11.2,100.0,119.7,113.8,,,14.0,26.0,1.0,4.0,11.0,1.0,12.0,12.0,1.0,5.0,8.0,13.0,8.0,3.0,0.0,4.0,4.0,44.0,17.0,1.5,1.5,1.0,0.5,17.3,35.8,23.0,34.7,3.9,0.0,50.0,35.7,200.0,120.0,POR,123,1,2018,2018-02-14,False
1649,240.0,240.0,45.0,93.0,0.484,12.0,33.0,0.364,21.0,24.0,0.875,13.0,36.0,49.0,20.0,9.0,0.0,13.0,18.0,123.0,,0.594,0.548,0.355,0.258,28.3,81.8,54.4,44.4,8.8,0.0,11.2,100.0,119.7,113.8,,,14.0,26.0,1.0,4.0,11.0,1.0,12.0,12.0,1.0,5.0,8.0,13.0,8.0,3.0,0.0,4.0,4.0,44.0,17.0,1.5,1.5,1.0,0.5,17.3,35.8,23.0,34.7,3.9,0.0,50.0,35.7,200.0,120.0,POR,123,1,0,240.0,240.0,43.0,90.0,0.478,13.0,37.0,0.351,18.0,19.0,0.947,8.0,33.0,41.0,24.0,8.0,7.0,16.0,24.0,117.0,,0.595,0.55,0.411,0.211,18.2,71.7,45.6,55.8,7.8,11.7,14.0,100.0,113.8,119.7,,,17.0,27.0,1.0,6.0,14.0,0.429,10.0,10.0,1.0,3.0,9.0,12.0,7.0,3.0,4.0,7.0,5.0,50.0,9.0,1.0,1.0,1.0,2.0,8.5,30.0,19.2,36.6,7.9,8.3,34.7,39.9,230.0,130.0,GSW,117,0,2018,2018-02-14,True
1650,240.0,240.0,46.0,86.0,0.535,9.0,32.0,0.281,16.0,18.0,0.889,7.0,33.0,40.0,23.0,7.0,4.0,17.0,26.0,117.0,,0.623,0.587,0.372,0.209,17.9,73.3,47.6,50.0,6.9,9.1,15.3,100.0,114.8,112.8,,,15.0,22.0,0.682,3.0,7.0,0.429,6.0,8.0,1.0,3.0,11.0,14.0,8.0,2.0,2.0,4.0,5.0,37.0,21.0,0.725,0.705,0.667,0.385,9.5,30.2,20.6,29.6,13.4,12.7,50.0,33.8,143.0,122.0,SAC,117,0,1,240.0,240.0,38.0,88.0,0.432,13.0,44.0,0.295,26.0,29.0,0.897,12.0,32.0,44.0,21.0,9.0,3.0,16.0,19.0,115.0,,0.571,0.506,0.5,0.33,26.7,82.1,52.4,55.3,8.8,5.6,13.7,100.0,112.8,114.8,,,9.0,17.0,0.667,5.0,10.0,0.5,15.0,15.0,1.0,5.0,8.0,9.0,7.0,3.0,1.0,3.0,5.0,28.0,12.0,0.773,0.7,1.0,1.0,21.0,42.5,23.0,34.4,5.4,5.1,33.3,26.9,154.0,122.0,UTA,115,1,2023,2023-01-03,True
1651,240.0,240.0,38.0,88.0,0.432,13.0,44.0,0.295,26.0,29.0,0.897,12.0,32.0,44.0,21.0,9.0,3.0,16.0,19.0,115.0,,0.571,0.506,0.5,0.33,26.7,82.1,52.4,55.3,8.8,5.6,13.7,100.0,112.8,114.8,,,9.0,17.0,0.667,5.0,10.0,0.5,15.0,15.0,1.0,5.0,8.0,9.0,7.0,3.0,1.0,3.0,5.0,28.0,12.0,0.773,0.7,1.0,1.0,21.0,42.5,23.0,34.4,5.4,5.1,33.3,26.9,154.0,122.0,UTA,115,1,0,240.0,240.0,46.0,86.0,0.535,9.0,32.0,0.281,16.0,18.0,0.889,7.0,33.0,40.0,23.0,7.0,4.0,17.0,26.0,117.0,,0.623,0.587,0.372,0.209,17.9,73.3,47.6,50.0,6.9,9.1,15.3,100.0,114.8,112.8,,,15.0,22.0,0.682,3.0,7.0,0.429,6.0,8.0,1.0,3.0,11.0,14.0,8.0,2.0,2.0,4.0,5.0,37.0,21.0,0.725,0.705,0.667,0.385,9.5,30.2,20.6,29.6,13.4,12.7,50.0,33.8,143.0,122.0,SAC,117,0,2023,2023-01-03,False
1652,240.0,240.0,41.0,84.0,0.488,9.0,22.0,0.409,21.0,27.0,0.778,14.0,35.0,49.0,25.0,10.0,8.0,13.0,14.0,112.0,,0.584,0.542,0.262,0.321,36.8,79.5,59.8,61.0,10.6,14.5,11.9,100.0,118.9,106.1,,,10.0,21.0,0.571,3.0,6.0,0.75,10.0,11.0,1.0,4.0,10.0,13.0,9.0,3.0,3.0,5.0,3.0,31.0,22.0,0.71,0.618,1.0,1.0,26.0,27.3,21.2,36.8,4.0,7.2,25.8,30.3,152.0,117.0,PHO,112,0,1,240.0,240.0,40.0,92.0,0.435,12.0,37.0,0.324,8.0,10.0,0.8,9.0,24.0,33.0,19.0,7.0,5.0,13.0,22.0,100.0,,0.519,0.5,0.402,0.109,20.5,63.2,40.2,47.5,7.4,8.1,11.9,100.0,106.1,118.9,,,17.0,29.0,0.75,3.0,8.0,0.75,4.0,6.0,1.0,3.0,6.0,9.0,4.0,1.0,1.0,4.0,5.0,37.0,4.0,0.82,0.75,1.0,0.5,16.9,31.0,21.6,28.8,2.8,4.0,29.1,35.8,140.0,128.0,LAC,100,1,2023,2023-04-22,True
